text,label
حاجی جوان و فعال دستت درد نکنه ولی والله ما به همینش راضی هستیم اگر درست و حسابی کار کنه خصوصا مخابرات کارش شده کلاشی . سرعت ۸مگ میگیریم اندازه dialup سرعت نداره,0
aghaye azarai lotfan bishtat be ghazie internet baha bedid .midinam zahmat hayii ham mikeshi ama kafi nist .,2
آقای جهرمی شماها که ریدین به زندگی روزمره همه بابا دیگه تو سرعت اینترنت نرینید اه چرا کرونا نمی گیرید شماها راحت شیم از دستتون,0
سرعت اینترنت پایینه حاجی جان,0
سرویس مخابرات که شارژ هدیه رو فعال میکنم سرعت دانلود من رو میرسونه به 17 کیلوبایت 😔 وقتی غیرفعال میکنم شارژ هدیه رو میشه 1.6 مگابایت. یه چیزی میخوای هدیه بدی یا درست بده یا اصلا نده وزیر جان رو هوا تصمیم نگیر,0
ما که انتهای مرکز مخابراتی هستیم و خط هامون به کل مشکل داره چی؟؟؟ انقدر هزینه مودم و اشتراک فیبر بالاست که ادم جرئت نمیکنه بره سمتش,0
بعد این همه تو سری خوردن لاته تهران شدی جالبه😂,1
سلام ؛تورا خدا یه تماس با رئیس مخابرات ایلام بگیر بهش بگو به افراد سامانه ۲۰۲۰ مخصوصا قسمت مشکلات  adsl گوشزد کنه برخورد با مشتری درست کنن؛ برخوردا خیلی بد هست و اعداد ضعیف مرتبط با نظرسنجی هم بستند تا کسی نتونه رای ضعیف بده ؛ خواهشا رسیدگی کنید ؛ باسپاس,0
اقای جهرمی نمیخوام سرعت نتارو بالاتر ببری بابا فقط به حالت عادیش برگردون دیشب بسته شبانه گرفتم تا یازده صبح بیدار بودم برا دانلود دو تا بازی هر چند صد مگ باید پاز میکردم ریسیم میزدم قبلا میزدم رو دانلود میگرفتم میخوابیدم ولی دیشب اشکمو دراورد گرفتم تا الان خوابیدم چشام هنوز داره میترکه تازه چهل پنجاه گیگ دانلود دیگشم مونده یه فکری به حال نتای گوشی بکن بابا ما کلا از این زندگی گیم و فیلم و سریالو داریم نه بیرون میریم نه جایی نتارو درست کن جون هرکی دوست داری,0
برای دانلود یه فایل ۲۰ مگی باید ۲۰ دقیقه منتظر بمونی یعنی ریدید تو همه چی نت یکم خوب بود ریدید تو اونم فقط مونده بیاید تیر بارونمون کنید که نیاز نیس کرونا کارتونو داره راحت میکنه,0
عزیزم شما که ووهان رو با ایران مقایسه میکنی چین اقتصاد ۲ جهانه ۱ سالم نرن سرکار بجایی بر نمیخوره  براشون مهم نیست نه ایرانی بنده خدا که نره سر کار صاحب مغازه و صاحب خونه پشت در میگیره اونا افزایش قیمت ندارن اینجا ثانیه ای قیمتا نجومی میره بالا ۴تا مسئول با فکر و فرهنگ دارن نه مایی همه فقط بفکر خودشونن,0
سلام مهندس عزیز واقعا چرا باید برای دانلود کردن یه فیلم اموزشی ۲ دقیقه ای از تلگرام باید ۱۰ دقیقه وقت گذاشت چرا فضای مجازی رو درست نمیکنین.. چرا بفکر مردم نیستین.. چ گناهی کردیم تو این مملکت به دنیا اومدیم.. بخدا حوصلمون تو خونه سر میره تو این قرنطینه.. ماشاا.. اینترنتم که ارزون نکردین شما فقط به فکر جیب اپراتورها هستین تا مردم.. شما هم لطف کنین بیاین وسط میدان تو این بحران دست مردم بگیرین,1
اقای جهرمی پس چرا اینترنت ها شارژ نشده ما مخابرات هستیم,1
میشه لطف کنید و بگید شما و نمایندگان عزیز ماسک جراحی از کجا تهیه می کنید؟  چون توی هیچ داروخانه ای هم نیست. کاش جواب می دادی حاجی اقاجان,0
درود به هنرمند نازنین ...من هم موسس و مدیر آموزشگاه زبان شادمهر هستم ...مدرس زبان انگلیسی ، فرانسه و روسی هستم کلاسامون کلا تعطیل شد و مجبور شدیم انلاین تدریس کنیم اابته از جهتی هم خوب شد چون کتاب نیمه کاره داشتم که تمومش کردم و کتاب دوم خواهد بود داره چاپ میشه ، مقاله نویس و مترجم هم هستم نقد سینمایی_ روانکاوانه ام دو سه بار چاپ شده اخرین نقدم در مجله جامعه شناسی دانشگاه علامه طباطبایی چاپ شده ...,1
پدرانمون به مراتب ادمای روشن‌فکرتر و شجاعتری بودن، به اعتقادات اجدادشون شک کردن، قدرت تغییر عقیده رو در خودشون دیدن و ادیان مختلف ر‌‌و پذیرفتن . ماها چی؟ تونستیم دینی که پدرانمون بهمون دیکته کردن رو تغییر بدیم؟ عقیده‌مون رو به کرسی بشونیم؟,0
كاش دروغ كنتور داشت ! در ضمن سبزها نيازي به وكيل مدافعي نظير بي چاك دهني مثل تو ندارن ! #حرومزاده,0
مردک خونخوار عین دراکولا سیر نمیشه تو اسم اعلیحضرت را بزبان کثیفت هم حق نداری بیاری,0
عالی فرناز همه چی خوبه بی تابیاتو میخونم خستگیهاتو خودت خوبی سرحالی,2
باید برای قرنطینه نت داشته باشیم😂,1
#لبیک_یا_خامنه_ای_لبیک_یاحسین_است,1
اقای وزیر الان بیشتر مردم تو خونه هستن و شاید خواسته باشن اینترنت ثابت رو راه اندازی کنند تو خونه هاشون...ولی با هر شرکتی تماس میگیریم میگن از شونزدهم فروردین  چند روزم طول میکشه که رانژه بشه ده الی دوازده روز بدون هیچ سرگرمی خواهشا رسیدگی کنید مخابرات خط ها رو رانژه کنه,0
@azarijahromi احسنت.زیرساخت ارتباطی خیلی مهمه.فقط فراموش نکنید که باید پایدار  باشه.برخی مسئولین متاسفانه متحجر رو روشن کنید که اینترنت رو نباید قطع کنند.ممنون,2
برادر نت مخابرات چی شد بسته بگیریم نگیریم,1
آقای جهرمی NATTYPE شده 3 سرعت دانلود هم افتضاحه دهنمون سرویس شد با نت همراه اول,0
داش خیلی افتخار می کنی اول ک این ای اس پی ها همشون دزدن چون نباید واسه نت پول بگیرن دوما ما خیلی نت خوبی نداریم این همه مخابرات پول میگیره اخرم زنگ میزنیم واس فیبر نوری میگه با همسایهاتون جم شین درخواس بدین درس کنیم (میخوام نکنین)🌹,0
سرعت اینترنت مخابرات خراسان رضوی( شهرستان تریت جام ) خیلی افتضاحه سرعت دانلود حداکثر به 150-200kb می رسه .,0
چرا بعضی از مناطق تهران نت همراه اول ضعیفه؟ حتی انتن دهی موبایلم ضعیفه,0
کاش یکی باشه به این احمق بفهمونه مشکلاتشو باید خودش حل کنه به این اون گفتن فقط کوچیک کردن خودته #احمق,0
