Unnamed: 0,id,shortcode,text,modified_at,label,sentiment
1873,17921604595390170,B-VFyy9jWel,سلام اقای جهرمی چرا از ایتا حمایت نمیکنید؟ این دوره ها تموم میشه به گذشته بزرگتر از خودتونم نگاه کنید.نیستن...کاراتون برای خدا بکنید نه سیاست,2020-07-13 09:24:56,0,0
1875,18056223223218020,B-VFyy9jWel,سرعت وای فای بهتر شده خداییش ولی نت گوشی اومده پایین شاید سیاست اینجور باشه به هر حال ممنون خیلی بهتر از قبل شده,2020-05-18 12:51:32,1,1
1876,17877519715586570,B947Hr9AHZ8,گل پسر قول بده بزرگ شدی وارد سیاست نشی ؛ سیاست خیلی کثیفه ؛ دکتر هم میگه چیز کثیف رو نباید دست زد و بهش نزدیک شد؛ آفرین پسر خوب,2020-07-24 21:23:48,-1,-1
1878,17888628748500350,B947Hr9AHZ8,به حرف بچه گوش بده، هنوز سیاست مدار نشده,2020-07-19 11:39:48,0,0
1879,17858684107803550,B9_2tQrjDws,به پیر به پیغمبر سرعت اینترنت تو شب پایینه ،این چه سیاست کثیفی هستش که از ساعت ۲ تا ۷ صبح  اپراتور ها سرعت رو میارن زیر ۱ مگ به ولله گناه دارم,2020-08-03 13:23:41,0,-1
1880,17920678072388710,B-IAjrPjgFd,داداش جز ریدن به سرعت اینترنت کار دیگه ای هم بلدین؟  این سیاست چیه که دین و ایمان رو از شماها میگیره...,2020-07-24 21:29:26,-1,-1
1882,18057636844208880,B-IAjrPjgFd,هرکه را یک کار همه کار.هرکه راه همه کار هیچ کار.همون سیاست گذاری و ایجاد بستر رو انجام بده بقیشو جوونترا بلدن از منو شما بهتر,2020-05-19 20:57:37,-1,-1
1883,17896507069463010,B9eOcaPFR6V,این اهنگ یچیز تو مایه های به تخمتون بگیرید همچیو ، خوندن این‌اهنگ فقط مردم بی حس کنن به همه درد ها سیاست کثیف یه عده شده با زبون اهنگ با لبخند,2020-07-25 21:33:52,-1,-1
1884,17866328062714240,B98O-FbjkEG,با این سیاست اینترنت ریدین به مردم والا اومدی سرگرمی بدی آدمو از کارهای دیگه هم انداختی با این سرعت عنی,2020-08-05 13:11:31,-1,-1
1885,18047784712234440,B94k-dLAYYz,وزیر من که زیر اکثر پست ها انتقاد کردم .... ما که از رو رفتیم 😂 ولی شما همچنان با سیاست به کارتون ادامه میدید 👌,2020-06-13 13:29:38,1,-1
1887,18133534900046768,B99Ek3LD6ea,جناب وزیر بزرگوار ما که دستمان از سیاست گذاری کوتاه است اما اگر برای هر سفر تفریحی یا غیر ضروری یا حتی هر خروج غیر قانونی از منزل جریمه ای وضع میشد از شیوع این بحران جلوگیری میشد. قوه قهریه دولت در این مورد بی شک مشروع بود و به مقبولیت قوه قهریه دولت در موارد نامشروع نیز می انجامید.,2020-05-26 17:57:54,-1,-1
1888,17859029014782530,B97EkTFAKhj,خوشم میاد سیاست مداری هرچی بارت کنیم ککتم نمیگزه,2020-08-04 13:07:43,-1,-1
1889,17880593179554170,B97EkTFAKhj,لعنت بر سیاست,2020-07-26 13:42:45,-1,-1
1890,17865677170706620,B99Ek3LD6ea,آقای جهرمی درجریان باشید امروز مخابررات بوشهر تلفن های ثابت به علت بدهی قطع نموده در شرایطی که مردم نیاز به تلفن دارن تا از خانه خارج نشن این یعنی تقابل با سیاست های دولت و همراهی با دشمن,2020-08-04 22:45:51,-1,-1
1892,17914736662405780,B9ZwmgMnikG,"بری میگن فرار کرد وطن فروش اگه بمونی هم میگن یارو اطلاعاتیه
زنده باد حاشیه تو مغزش چیاست یارو آدم حساب کار دستش میاد
کار درست رو میکنی میگن قصدش ریاست کاری هم نکنی میگن قلبش سیاست
من کارم غمگینه چون بارم سنگینه کمبود گذشته هام فقط با رپ تامینه
وقتی زوار زندگیم داره راحت در میره اون لحظست که خودکارم با کاغذ ور میره
من رپ نکردم رو شکم سیری واسه کل کل و بچه بازی یه کم پیریم
اون هم قابل احترامه حاصل استعداده چون حرف خاصی توش نیست فاقد اعتباره
با رپ میشه در جنگ تاخت با رپ میشه فرهنگ ساخت",2020-07-23 15:39:42,-1,0
1894,18136711975046080,B-VFyy9jWel,جناب وزیر، مگه همه جا تاکید نمیکنند که در خانه بمانید؟ خب چرا حداقل به وضعیت گیمرها و زیرساخت هاشون یکم رسیدگی نمیشه؟؟ نتمون که پینگ درست درمون نداره، اکثر گیم ها یا فروهاشون یا سایناشون که فیلتره! من نمیدونم مسئولین دیگه با این بلیزارده بیچاره چه مشکلی دارند که نه فروم هشو کیشه باز کرد نه سایت اصلی کمپانی! یه وارکرافت رو که کل دنیا چندین ساله مخاطبشه و کلی پلیر ایرانی اکتیو باهاش سرگرم هستند رو نمیتونید درست ساپورت کنید! اصلا twich چرا فیلتر هست!!!!؟؟؟؟ چرا گیمرهای ایرانی باید اینقدر تو سریه این فیلتراسیون و محدودیت ها و زیرساخت های ضعیف رو بخورند که نه کاری به سیاست دارند نه از خونه بیرون میرن؟؟ لطفا خواهشن یکم بما هم رسیدگی کنید، ما از همه بیشتر تو خونه میمونیم 😀.,2020-05-18 12:50:15,-1,-1
1895,17857284352881000,B9eiKL_l-vd,@ahmadkhomeini نظر من به شخصه در مورد شمااینه که با شما هیچ مشکلی نداریم سایه پدر بالای سرتون باشه ،ما با آن انسان هایی کار داریم که سیاست را نیاموخته و وارد سیاست شدند ،مشکل ما باکسانی است که فقط به فکر شکم خود هستند ،مشکل ما با کسانی است که بی دلیل مردم این خاک مقدس را زجر میدهند ،همانهایی که روزی به آنها اعتماد کردیم و به جای بهتر کردن وضع مملکت ما را وادار به دست و پنجه نرم کردن با گرانی کرد,2020-08-03 12:45:57,-1,-1
1896,17891393629498030,B-ylFp9D-Pn,سلام. وقتتون بخیر. ببخشید آیا شما مطلع هستید که اخیرا اگه کلمات ممنوعه رو توی گوگل سرچ کنید، عکس‌ها رو نشون می‌ده؟ کلماتی از قبیل پورن، سکس، و سایر کلمات ناجور. خانواده‌هایی که نوجوان دارن بشدت نگرانند. این سیاست خودتون بوده یا از دستتون در رفته؟ ما چیکار باید بکنیم؟,2020-07-13 09:27:01,0,0
1897,17880816007543140,B-KXfX7DLk1,الان این خبر خوبه؟ بارون و رطوبت باعث تشدید ویروس میشه😔😔😔,2020-07-22 18:16:45,1,-1
1898,18092909263183780,B-KXfX7DLk1,آخه پلشت یدونه نت داده بودی ویروس بد بدت میشه اونم نمدید نکردی,2020-06-09 09:05:13,-1,-1
1899,17868206980667910,B-IAjrPjgFd,سلام و عرض تبریک و شادباش سال نو پر ویروس و ایام و اعیاد شعبانیه، محضر بزرگ شما جناب دکتر می رسانم که اینترنت ۱۰۰ گیگابایت که قبل از عید فعال شده بود و اطلاع دادین که تا ۱۳ فروردین تمدید خواهید کرد،  اینترنت شاتل هنوز برای ما این اقدام رو انجام نداد و تمدید نکرد.  در صورتی که هنوز ۶۰ گیگابایت دیگر مونده بود که ۲۹ اسفند قطع شد، بابام به شرکت زنگ زدند و گفتند که جناب وزیر هنوز به ما نامه ای ابلاغ نکردند، میخاستم ببینم امکان داره برا شاتل تمدید کنین؟  با احترام..🌷,2020-08-05 14:52:07,0,1
1900,17889077731492800,B-VFyy9jWel,تنها کسانی که این روزا دارند سود نجومی میکنن این اپراتورهای ظالم هستن که اگر بداری خون مردم رو میمکن ، مجبورشون کن تخفیف بدن یا مکالمات رایگان بدن ، مردم نمیتونن کاسبی کنن ولی اینا حاضر نیستن از هزار تومنم بگذرن ، اگر راست میگی مجبورشون کن ۳۰ تا ۵۰ درصد این یکی دو ماه تخفیف قائل بشن ، خود نامردشون که شعور ندارند این چیزا رو رعایت کنن ، مثلا بگن عیده ، ویروس اومده ، مردم تماس لازم دارن یه هدیه خوب بدن هیچی,2020-07-18 21:52:12,-1,-1
1901,18111562918109920,B9XUDZPAGBL,آخه گل آخه پسر خاله معمولی ، تو چرا ویییی روس کِرِ نوئیده نوزده رو معمولی میپنداری چرا آنقد دوست داری فامیلی نقی رو مسخره بری این ویروس کروناس نه یه وییییی روس عادی😂😂😂,2020-05-19 20:58:17,-1,0
1902,18137522965051240,B9b_KKCJTHP,قطعا جهان پاسخگوی همه گیری ویروس نیست هیچ دولتی فقط باید مردم متحد بشن تا زنجیره شکسته بشه,2020-05-14 09:35:09,-1,-1
